Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2020-2021,Ligue1,Lille,Mike Maignan,fr FRA,GK,25.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Sven Botman,nl NED,DF,20.0,36.8,0.0,16.0,5.0,31.3,0.44,0.14,0.0,0.0,14.9,0.0,0.0,,1.0,1.2,1.2,0.08,-1.2,-1.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,José Fonte,pt POR,DF,36.0,35.4,3.0,27.0,10.0,37.0,0.76,0.28,0.11,0.3,12.7,0.0,0.0,,0.0,2.1,2.1,0.08,0.9,0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Benjamin André,fr FRA,MF,29.0,32.1,0.0,19.0,7.0,36.8,0.59,0.22,0.0,0.0,15.2,0.0,0.0,,0.0,1.6,1.6,0.08,-1.6,-1.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Jonathan Bamba,fr FRA,MF,24.0,33.2,6.0,60.0,20.0,33.3,1.81,0.6,0.1,0.3,22.8,0.0,0.0,,1.0,4.2,4.2,0.07,1.8,1.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Jonathan David,ca CAN,FW,20.0,26.2,13.0,55.0,33.0,60.0,2.1,1.26,0.24,0.39,15.2,0.0,0.0,,0.0,9.1,9.1,0.17,3.9,3.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Zeki Çelik,tr TUR,DF,23.0,26.5,3.0,15.0,6.0,40.0,0.57,0.23,0.2,0.5,21.2,0.0,0.0,,0.0,0.6,0.6,0.04,2.4,2.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Jonathan Ikone,fr FRA,"MF,FW",22.0,24.2,4.0,46.0,11.0,23.9,1.9,0.45,0.07,0.27,20.0,1.0,1.0,,2.0,4.3,3.5,0.08,-0.3,-0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Reinildo Mandava,mz MOZ,DF,26.0,24.2,0.0,4.0,0.0,0.0,0.17,0.0,0.0,,24.4,0.0,0.0,,0.0,0.1,0.1,0.03,-0.1,-0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Burak Yılmaz,tr TUR,FW,35.0,22.8,16.0,62.0,29.0,46.8,2.72,1.27,0.19,0.41,20.2,4.0,4.0,,11.0,10.0,6.8,0.11,6.0,5.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Boubakary Soumaré,fr FRA,MF,21.0,21.3,0.0,8.0,3.0,37.5,0.38,0.14,0.0,0.0,25.7,0.0,0.0,,0.0,0.3,0.3,0.04,-0.3,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Luiz Araújo,br BRA,MF,24.0,16.6,4.0,49.0,10.0,20.4,2.95,0.6,0.08,0.4,23.2,0.0,0.0,,1.0,3.7,3.7,0.07,0.3,0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Renato Sanches,pt POR,MF,22.0,14.1,1.0,21.0,3.0,14.3,1.49,0.21,0.05,0.33,24.1,0.0,0.0,,2.0,2.4,2.4,0.12,-1.4,-1.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Domagoj Bradarić,hr CRO,DF,20.0,14.0,1.0,4.0,3.0,75.0,0.29,0.21,0.25,0.33,20.5,0.0,0.0,,0.0,0.2,0.2,0.05,0.8,0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Xeka,pt POR,MF,25.0,13.3,1.0,18.0,5.0,27.8,1.35,0.37,0.06,0.2,22.3,0.0,0.0,,0.0,0.9,0.9,0.05,0.1,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Yusuf Yazıcı,tr TUR,"FW,MF",23.0,12.1,7.0,44.0,21.0,47.7,3.65,1.74,0.16,0.33,19.5,0.0,0.0,,4.0,4.2,4.2,0.1,2.8,2.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Tiago Djaló,pt POR,DF,20.0,9.7,0.0,2.0,0.0,0.0,0.21,0.0,0.0,,28.5,0.0,0.0,,0.0,0.1,0.1,0.03,-0.1,-0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Timothy Weah,us USA,"FW,MF",20.0,9.8,3.0,24.0,9.0,37.5,2.46,0.92,0.13,0.33,16.6,0.0,0.0,,0.0,3.0,3.0,0.12,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Jérémy Pied,fr FRA,DF,31.0,3.5,0.0,1.0,1.0,100.0,0.28,0.28,0.0,0.0,22.0,0.0,0.0,,0.0,0.0,0.0,0.04,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Isaac Lihadji,fr FRA,"MF,FW",18.0,2.2,0.0,4.0,2.0,50.0,1.84,0.92,0.0,0.0,13.5,0.0,0.0,,0.0,0.7,0.7,0.18,-0.7,-0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Adama Soumaoro,fr FRA,DF,28.0,1.6,0.0,2.0,0.0,0.0,1.24,0.0,0.0,,17.8,0.0,0.0,,0.0,0.1,0.1,0.07,-0.1,-0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Squad Total,,,25.4,38.0,62.0,481.0,178.0,37.0,12.66,4.68,0.12,0.32,19.6,5.0,5.0,,22.0,48.5,44.5,0.09,13.5,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lille,Opponent Total,,,26.2,38.0,21.0,335.0,105.0,31.3,8.82,2.76,0.06,0.19,18.4,1.0,2.0,,13.0,29.8,28.3,0.09,-8.8,-8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Keylor Navas,cr CRC,GK,33.0,28.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Kylian Mbappé,fr FRA,FW,21.0,26.4,27.0,98.0,47.0,48.0,3.71,1.78,0.21,0.45,15.4,6.0,6.0,,2.0,22.1,17.4,0.18,4.9,3.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Presnel Kimpembe,fr FRA,DF,24.0,25.6,0.0,5.0,1.0,20.0,0.2,0.04,0.0,0.0,18.2,0.0,0.0,,0.0,0.3,0.3,0.05,-0.3,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Marquinhos,br BRA,DF,26.0,23.6,3.0,15.0,8.0,53.3,0.63,0.34,0.2,0.38,9.3,0.0,0.0,,0.0,2.2,2.2,0.15,0.8,0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Ángel Di María,ar ARG,"FW,MF",32.0,20.6,4.0,60.0,17.0,28.3,2.91,0.83,0.07,0.24,21.5,0.0,0.0,,6.0,4.7,4.7,0.08,-0.7,-0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Moise Kean,it ITA,FW,20.0,18.9,13.0,52.0,24.0,46.2,2.76,1.27,0.25,0.54,12.1,0.0,0.0,,0.0,10.2,10.2,0.2,2.8,2.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Idrissa Gana Gueye,sn SEN,MF,30.0,17.6,2.0,19.0,7.0,36.8,1.08,0.4,0.11,0.29,23.4,0.0,0.0,,0.0,0.8,0.8,0.04,1.2,1.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Ander Herrera,es ESP,MF,30.0,20.6,1.0,21.0,4.0,19.0,1.02,0.19,0.05,0.25,19.2,0.0,0.0,,1.0,1.4,1.4,0.07,-0.4,-0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Mitchel Bakker,nl NED,DF,20.0,18.8,0.0,2.0,2.0,100.0,0.11,0.11,0.0,0.0,13.8,0.0,0.0,,0.0,0.3,0.3,0.14,-0.3,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Alessandro Florenzi,it ITA,DF,29.0,17.1,2.0,21.0,8.0,38.1,1.23,0.47,0.1,0.25,18.9,0.0,0.0,,0.0,2.2,2.2,0.1,-0.2,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Abdou Diallo,sn SEN,DF,24.0,16.6,0.0,4.0,0.0,0.0,0.24,0.0,0.0,,14.6,0.0,0.0,,0.0,0.2,0.2,0.05,-0.2,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Thilo Kehrer,de GER,DF,23.0,18.0,0.0,7.0,0.0,0.0,0.39,0.0,0.0,,13.4,0.0,0.0,,0.0,0.8,0.8,0.12,-0.8,-0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Marco Verratti,it ITA,MF,27.0,16.6,0.0,10.0,4.0,40.0,0.6,0.24,0.0,0.0,16.8,0.0,0.0,,0.0,1.3,1.3,0.13,-1.3,-1.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Danilo Pereira,pt POR,"MF,DF",28.0,15.9,2.0,17.0,5.0,29.4,1.07,0.31,0.12,0.4,14.7,0.0,0.0,,0.0,1.5,1.5,0.09,0.5,0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Leandro Paredes,ar ARG,MF,26.0,14.5,1.0,24.0,6.0,25.0,1.66,0.41,0.04,0.17,27.0,0.0,0.0,,3.0,1.1,1.1,0.05,-0.1,-0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Neymar,br BRA,"MF,FW",28.0,15.7,9.0,64.0,16.0,25.0,4.07,1.02,0.06,0.25,19.7,5.0,6.0,,18.0,13.1,8.4,0.14,-4.1,-4.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Rafinha,br BRA,"MF,FW",27.0,15.1,0.0,24.0,8.0,33.3,1.59,0.53,0.0,0.0,18.8,0.0,0.0,,0.0,1.4,1.4,0.06,-1.4,-1.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Colin Dagba,fr FRA,DF,21.0,15.1,1.0,7.0,1.0,14.3,0.46,0.07,0.14,1.0,20.0,0.0,0.0,,0.0,0.7,0.7,0.1,0.3,0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Layvin Kurzawa,fr FRA,DF,27.0,14.2,1.0,11.0,2.0,18.2,0.77,0.14,0.09,0.5,16.3,0.0,0.0,,1.0,1.0,1.0,0.09,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Pablo Sarabia,es ESP,"FW,MF",28.0,14.7,6.0,37.0,19.0,51.4,2.52,1.3,0.16,0.32,14.6,0.0,0.0,,2.0,5.3,5.3,0.14,0.7,0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Julian Draxler,de GER,"MF,FW",26.0,11.8,4.0,11.0,4.0,36.4,0.93,0.34,0.36,1.0,17.0,0.0,0.0,,0.0,1.6,1.6,0.15,2.4,2.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Mauro Icardi,ar ARG,FW,27.0,12.0,7.0,38.0,13.0,34.2,3.17,1.08,0.16,0.46,9.8,1.0,1.0,,0.0,8.6,7.8,0.21,-1.6,-1.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Sergio Rico,es ESP,GK,26.0,9.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Paris S-G,Timothee Pembele,fr FRA,DF,17.0,4.3,1.0,4.0,2.0,50.0,0.94,0.47,0.25,0.5,11.4,0.0,0.0,,0.0,0.9,0.9,0.22,0.1,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
