Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2009-2010,SeriaA,Inter,Júlio César,br BRA,GK,29.0,38.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Javier Zanetti,ar ARG,"DF,MF",35.0,37.0,4.0,0.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Maicon Sisenando,br BRA,DF,28.0,33.0,7.0,1.0,,31.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Diego Milito,ar ARG,FW,30.0,31.9,2.0,0.0,,39.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Lúcio,br BRA,DF,31.0,30.4,5.0,1.0,,41.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Samuel Eto'o,cm CMR,FW,28.0,27.7,5.0,0.0,,44.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Esteban Cambiasso,ar ARG,MF,28.0,25.6,3.0,0.0,,27.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Walter Samuel,ar ARG,DF,31.0,24.8,11.0,1.0,,41.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Dejan Stanković,rs SRB,MF,30.0,23.5,10.0,0.0,,59.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Wesley Sneijder,nl NED,MF,25.0,21.4,4.0,2.0,,31.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Thiago Motta,it ITA,MF,26.0,16.0,7.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Cristian Chivu,ro ROU,DF,28.0,15.3,8.0,0.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Sulley Muntari,gh GHA,MF,24.0,13.3,7.0,1.0,,45.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Iván Córdoba,co COL,DF,32.0,15.1,4.0,1.0,,25.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Mario Balotelli,it ITA,FW,18.0,15.4,7.0,0.0,,58.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Goran Pandev,mk MKD,FW,26.0,12.5,2.0,0.0,,16.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Davide Santon,it ITA,DF,18.0,8.4,0.0,0.0,,11.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Marco Materazzi,it ITA,DF,35.0,7.3,2.0,0.0,,11.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Patrick Vieira,fr FRA,MF,33.0,7.1,3.0,0.0,,30.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Ricardo Quaresma,pt POR,"FW,MF",25.0,4.4,1.0,0.0,,12.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,McDonald Mariga,ke KEN,MF,22.0,3.7,1.0,0.0,,6.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Mancini,br BRA,"FW,MF",28.0,1.7,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Rene Krhin,si SVN,"FW,MF",19.0,0.8,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Marko Arnautović,at AUT,"FW,MF",20.0,0.7,0.0,0.0,,1.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Alen Stevanović,rs SRB,"FW,MF",18.0,0.3,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,David Suazo,hn HON,FW,29.0,0.2,0.0,0.0,,1.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,SeriaA,Inter,Squad Total,,,29.2,,89.0,7.0,,631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
